"","nuts2","geo_code","X2014","nuts3","covidinnos","cleaninnos","covidinnos_shares","cleaninnos_shares","innos","covidOinnos","innos_shares","cleanOinnos"
"123","UKK1","UKK13",94.2,"UKK13",198,943,4.21725239616613,7.10357815442561,16847,1.17528343325221,6.30310422364478,5.59743574523654
"124","UKK1","UKK11",95.8,"UKK11",198,943,4.21725239616613,7.10357815442561,16847,1.17528343325221,6.30310422364478,5.59743574523654
"125","UKK1","UKK12",108,"UKK12",198,943,4.21725239616613,7.10357815442561,16847,1.17528343325221,6.30310422364478,5.59743574523654
"126","UKK1","UKK15",91.4,"UKK15",198,943,4.21725239616613,7.10357815442561,16847,1.17528343325221,6.30310422364478,5.59743574523654
"127","UKK2","UKK21",87.9,"UKK21",12,156,0.255591054313099,1.17514124293785,2976,0.403225806451613,1.11343492429316,5.24193548387097
"128","UKK2","UKK23",83.5,"UKK23",12,156,0.255591054313099,1.17514124293785,2976,0.403225806451613,1.11343492429316,5.24193548387097
"129","UKK2","UKK22",82.6,"UKK22",12,156,0.255591054313099,1.17514124293785,2976,0.403225806451613,1.11343492429316,5.24193548387097
"130","UKK3","UKK30",72.3,"UKK30",2,40,0.0425985090521832,0.301318267419962,637,0.313971742543171,0.238325956577534,6.27943485086342
"131","UKK4","UKK41",90.5,"UKK41",11,64,0.234291799787007,0.48210922787194,1591,0.691389063482087,0.595253684324737,4.02262727844123
"132","UKK4","UKK43",81.3,"UKK43",11,64,0.234291799787007,0.48210922787194,1591,0.691389063482087,0.595253684324737,4.02262727844123
"133","UKK4","UKK42",78.3,"UKK42",11,64,0.234291799787007,0.48210922787194,1591,0.691389063482087,0.595253684324737,4.02262727844123
"134","UKL1","UKL18",80.9,"UKL18",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"135","UKL1","UKL15",92.3,"UKL15",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"136","UKL1","UKL11",70.9,"UKL11",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"137","UKL1","UKL17",88.1,"UKL17",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"138","UKL1","UKL14",71.2,"UKL14",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"139","UKL1","UKL12",71.7,"UKL12",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"140","UKL1","UKL13",72.7,"UKL13",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"141","UKL1","UKL16",82.2,"UKL16",36,168,0.766773162939297,1.26553672316384,2581,1.39480821387059,0.965650382930324,6.50910499806277
"142","UKL2","UKL21",86.4,"UKL21",50,113,1.06496272630458,0.851224105461393,2859,1.74886323889472,1.06966076900341,3.95243091990206
"143","UKL2","UKL23",89.8,"UKL23",50,113,1.06496272630458,0.851224105461393,2859,1.74886323889472,1.06966076900341,3.95243091990206
"144","UKL2","UKL24",63.5,"UKL24",50,113,1.06496272630458,0.851224105461393,2859,1.74886323889472,1.06966076900341,3.95243091990206
"145","UKL2","UKL22",87.3,"UKL22",50,113,1.06496272630458,0.851224105461393,2859,1.74886323889472,1.06966076900341,3.95243091990206
"146","UKM2","UKM27",97.2,"UKM27",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"147","UKM2","UKM23",89.2,"UKM23",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"148","UKM2","UKM28",89,"UKM28",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"149","UKM2","UKM22",99.6,"UKM22",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"150","UKM2","UKM24",82,"UKM24",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"151","UKM2","UKM21",96.2,"UKM21",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"152","UKM2","UKM25",108.8,"UKM25",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"153","UKM2","UKM26",89,"UKM26",197,375,4.19595314164004,2.82485875706215,7835,2.51435864709636,2.93137185209573,4.78621569878749
"154","UKM3","UKM37",105.4,"UKM37",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"155","UKM3","UKM32",82.5,"UKM32",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"156","UKM3","UKM33",94,"UKM33",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"157","UKM3","UKM35",101,"UKM35",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"158","UKM3","UKM36",96.2,"UKM36",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"159","UKM3","UKM34",96.3,"UKM34",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"160","UKM3","UKM38",94.3,"UKM38",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"161","UKM3","UKM31",98.7,"UKM31",111,170,2.36421725239617,1.28060263653484,3791,2.92798733843313,1.41835745900382,4.48430493273543
"162","UKM5","UKM50",120.8,"UKM50",56,84,1.19275825346113,0.632768361581921,3423,1.6359918200409,1.28067464578477,2.45398773006135
"163","UKM6","UKM63",94.7,"UKM63",11,49,0.234291799787007,0.369114877589454,609,1.80623973727422,0.227850090354346,8.04597701149425
"164","UKM6","UKM66",83.9,"UKM66",11,49,0.234291799787007,0.369114877589454,609,1.80623973727422,0.227850090354346,8.04597701149425
"165","UKM6","UKM61",84.1,"UKM61",11,49,0.234291799787007,0.369114877589454,609,1.80623973727422,0.227850090354346,8.04597701149425
"166","UKM6","UKM62",99.6,"UKM62",11,49,0.234291799787007,0.369114877589454,609,1.80623973727422,0.227850090354346,8.04597701149425
"167","UKM6","UKM64",89.6,"UKM64",11,49,0.234291799787007,0.369114877589454,609,1.80623973727422,0.227850090354346,8.04597701149425
"168","UKM6","UKM65",85.5,"UKM65",11,49,0.234291799787007,0.369114877589454,609,1.80623973727422,0.227850090354346,8.04597701149425
